17N-05165#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Thái Giang (Huyện Thái Thụy- Tỉnh Thái Bình),Xã Đông Kinh (Huyện Đông Hưng- Tỉnh Thái Bình),Xã An Vũ (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã An Ấp (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Quỳnh Hồng (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Quỳnh Hoàng (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Tam Đa (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tống Phan (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tiền Phong (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Tân Phúc (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Hưng Long (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Cẩm Xá (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Minh Hải (Huyện Văn Lâm- Tỉnh Hưng Yên),Phường Thanh Khương (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Cảnh Hưng (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Đông Ngàn (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Hương Mạc (Thành phố Từ Sơn- Tỉnh Bắc Ninh),74000,2giờ38phút
17S-10718#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Thụy Việt (Huyện Thái Thụy- Tỉnh Thái Bình),Xã Đồng Tiến (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã An Vũ (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Quỳnh Hội (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Quỳnh Hồng (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Quỳnh Lâm (Huyện Quỳnh Phụ- Tỉnh Thái Bình),Xã Tiền Tiến (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Lệ Xá (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Ngô Quyền (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hiệp Cường (Huyện Kim Động- Tỉnh Hưng Yên),Xã Đức Hợp (Huyện Kim Động- Tỉnh Hưng Yên),Xã Đồng Thanh (Huyện Kim Động- Tỉnh Hưng Yên),Xã Đồng Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Thị trấn Yên Mỹ (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Nghĩa Hiệp (Huyện Yên Mỹ- Tỉnh Hưng Yên),Phường Phan Đình Phùng (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Phường Trạm Lộ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),48000,2giờ11phút
17N-74240#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Tây Phong (Huyện Tiền Hải- Tỉnh Thái Bình),Xã Vân Trường (Huyện Tiền Hải- Tỉnh Thái Bình),Xã Tây Sơn (Huyện Kiến Xương- Tỉnh Thái Bình),Xã Hòa Bình (Huyện Kiến Xương- Tỉnh Thái Bình),Xã Vũ Lạc (Thành phố Thái Bình- Tỉnh Thái Bình),Phường Bồ Xuyên (Thành phố Thái Bình- Tỉnh Thái Bình),Phường Tiền Phong (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Song Lãng (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Hiệp Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Minh Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Độc Lập (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thái Hưng (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Lễ (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thiện Phiến (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Liên Phương (Thành phố Hưng Yên- Tỉnh Hưng Yên),Phường Phù Chẩn (Thành phố Từ Sơn- Tỉnh Bắc Ninh),81000,2giờ46phút
17T-53428#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Nam Phú (Huyện Tiền Hải- Tỉnh Thái Bình),Xã Bắc Hải (Huyện Tiền Hải- Tỉnh Thái Bình),Xã Vũ An (Huyện Kiến Xương- Tỉnh Thái Bình),Phường Bồ Xuyên (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Minh Lãng (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Chí Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thái Hưng (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hạ Lễ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Quảng Lãng (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Trung Hưng (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Yên Phú (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Long Hưng (Huyện Văn Giang- Tỉnh Hưng Yên),Phường Xuân Lâm (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Cảnh Hưng (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Trang Hạ (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Thị trấn Chờ (Huyện Yên Phong- Tỉnh Bắc Ninh),97000,3giờ32phút
17H-39551#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Thị trấn Tiền Hải (Huyện Tiền Hải- Tỉnh Thái Bình),Xã Lê Lợi (Huyện Kiến Xương- Tỉnh Thái Bình),Xã Đông Á (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Đông Động (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Phong Châu (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Bắc Sơn (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Điệp Nông (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Minh Phượng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Minh Hoàng (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Chính Nghĩa (Huyện Kim Động- Tỉnh Hưng Yên),Xã Toàn Thắng (Huyện Kim Động- Tỉnh Hưng Yên),Xã Dân Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Hoàn Long (Huyện Yên Mỹ- Tỉnh Hưng Yên),Thị trấn Văn Giang (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Cửu Cao (Huyện Văn Giang- Tỉnh Hưng Yên),Phường Xuân Lâm (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Cảnh Hưng (Huyện Tiên Du- Tỉnh Bắc Ninh),74000,2giờ51phút
17X-20650#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Hòa Bình (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Minh Khai (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Hiệp Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Độc Lập (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hưng Đạo (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Phạm Ngũ Lão (Huyện Kim Động- Tỉnh Hưng Yên),Xã Đồng Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Yên Hòa (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Tân Tiến (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Cửu Cao (Huyện Văn Giang- Tỉnh Hưng Yên),Phường Xuân Lâm (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Đình Tổ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Hiên Vân (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Vệ An (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Thị Cầu (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),88000,2giờ30phút
17Z-77939#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Hồng Phong (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Song An (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Minh Khai (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Hiệp Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Độc Lập (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Dị Chế (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Vũ Xá (Huyện Kim Động- Tỉnh Hưng Yên),Thị trấn Lương Bằng (Huyện Kim Động- Tỉnh Hưng Yên),Xã Nghĩa Dân (Huyện Kim Động- Tỉnh Hưng Yên),Xã Tân Việt (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Ngọc Long (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Minh Hải (Huyện Văn Lâm- Tỉnh Hưng Yên),Phường Thanh Khương (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Tri Phương (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Trang Hạ (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Văn Môn (Huyện Yên Phong- Tỉnh Bắc Ninh),70000,2giờ48phút
17X-46527#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Duy Nhất (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Song An (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Minh Khai (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Hiệp Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Độc Lập (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hưng Đạo (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Phạm Ngũ Lão (Huyện Kim Động- Tỉnh Hưng Yên),Xã Việt Hòa (Huyện Khoái Châu- Tỉnh Hưng Yên),Thị trấn Yên Mỹ (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Liêu Xá (Huyện Yên Mỹ- Tỉnh Hưng Yên),Phường Phan Đình Phùng (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Bình Định (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Đông Cứu (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Đại Xuân (Thị xã Quế Võ- Tỉnh Bắc Ninh),75000,2giờ37phút
17R-17343#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Phong Châu (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Lô Giang (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Hòa Bình (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đoan Hùng (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Hòa Tiến (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thụy Lôi (Huyện Tiên Lữ- Tỉnh Hưng Yên),Thị trấn Vương (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Minh Hoàng (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Hồ Tùng Mậu (Huyện Ân Thi- Tỉnh Hưng Yên),Thị trấn Ân Thi (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Đào Dương (Huyện Ân Thi- Tỉnh Hưng Yên),Phường Bạch Sam (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Lương Tài (Huyện Văn Lâm- Tỉnh Hưng Yên),Xã Bình Định (Huyện Lương Tài- Tỉnh Bắc Ninh),Thị trấn Gia Bình (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Lãng Ngâm (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Phố Mới (Thị xã Quế Võ- Tỉnh Bắc Ninh),54000,1giờ56phút
17N-38473#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Mê Linh (Huyện Đông Hưng- Tỉnh Thái Bình),Xã An Châu (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Duyên Hải (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Điệp Nông (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Minh Phượng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Lệ Xá (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hạ Lễ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Chính Nghĩa (Huyện Kim Động- Tỉnh Hưng Yên),Xã Toàn Thắng (Huyện Kim Động- Tỉnh Hưng Yên),Xã Việt Hòa (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Phùng Hưng (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã An Vĩ (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Yên Phú (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Đồng Than (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Lạc Hồng (Huyện Văn Lâm- Tỉnh Hưng Yên),Xã Chỉ Đạo (Huyện Văn Lâm- Tỉnh Hưng Yên),Phường Hà Mãn (Thị xã Thuận Thành- Tỉnh Bắc Ninh),59000,1giờ56phút
17Y-05806#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Đông Vinh (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Đông Hợp (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Phong Châu (Huyện Đông Hưng- Tỉnh Thái Bình),Xã An Châu (Huyện Đông Hưng- Tỉnh Thái Bình),Xã Dân Chủ (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tam Đa (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tống Phan (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tiền Phong (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Văn Nhuệ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Vân Du (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Tân Lập (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Liêu Xá (Huyện Yên Mỹ- Tỉnh Hưng Yên),Phường Nhân Hòa (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Nghĩa Đạo (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Thị trấn Thứa (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Trung Chính (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Trung Kênh (Huyện Lương Tài- Tỉnh Bắc Ninh),65000,1giờ47phút
17F-05535#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Xã Tân Bình (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Minh Lãng (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Hiệp Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Văn Lang (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Phúc Khánh (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tống Trân (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tiền Tiến (Huyện Phù Cừ- Tỉnh Hưng Yên),Thị trấn Trần Cao (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tiền Phong (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Văn Nhuệ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Bắc Sơn (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Dương Quang (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Nghĩa Đạo (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Quảng Phú (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Đông Cứu (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Chi Lăng (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Phương Liễu (Thị xã Quế Võ- Tỉnh Bắc Ninh),79000,2giờ29phút
17D-23055#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Phường Trần Lãm (Thành phố Thái Bình- Tỉnh Thái Bình),Phường Tiền Phong (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Song Lãng (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Văn Lang (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Phúc Khánh (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Cộng Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Thị trấn Trần Cao (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Tiền Phong (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Văn Nhuệ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Đào Dương (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Hưng Long (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Phường Phùng Chí Kiên (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Minh Hải (Huyện Văn Lâm- Tỉnh Hưng Yên),Xã Ngũ Thái (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Đình Tổ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Đại Đồng (Huyện Tiên Du- Tỉnh Bắc Ninh),72000,2giờ37phút
17C-95645#Tỉnh Thái Bình:Tỉnh Bắc Ninh#,Phường Tiền Phong (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Song Lãng (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Chí Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thái Phương (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Minh Hoàng (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Hồ Tùng Mậu (Huyện Ân Thi- Tỉnh Hưng Yên),Thị trấn Ân Thi (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Đào Dương (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Hưng Long (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Dương Quang (Thị xã Mỹ Hào- Tỉnh Hưng Yên),Xã Bình Định (Huyện Lương Tài- Tỉnh Bắc Ninh),Thị trấn Gia Bình (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Cách Bi (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Phù Lãng (Thị xã Quế Võ- Tỉnh Bắc Ninh),77000,2giờ27phút
17N-36062#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Hòa Bình (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Tiến (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Cương Chính (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Minh Hoàng (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Đặng Lễ (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Tân Việt (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Ngọc Long (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Vĩnh Khúc (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Đa Tốn (Huyện Gia Lâm- Thành phố Hà Nội),Phường Vĩnh Tuy (Quận Hai Bà Trưng- Thành phố Hà Nội),Phường Cầu Dền (Quận Hai Bà Trưng- Thành phố Hà Nội),Phường Khương Thượng (Quận Đống Đa- Thành phố Hà Nội),Phường Láng Thượng (Quận Đống Đa- Thành phố Hà Nội),Phường Dịch Vọng Hậu (Quận Cầu Giấy- Thành phố Hà Nội),Phường Phương Canh (Quận Nam Từ Liêm- Thành phố Hà Nội),Xã Đức Giang (Huyện Hoài Đức- Thành phố Hà Nội),Xã Đan Phượng (Huyện Đan Phượng- Thành phố Hà Nội),81000,2giờ36phút
17J-52689#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Kim Chung (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Phúc Khánh (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Liên Hiệp (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Canh Tân (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Dị Chế (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Ngô Quyền (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hưng Đạo (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Vũ Xá (Huyện Kim Động- Tỉnh Hưng Yên),Xã Chính Nghĩa (Huyện Kim Động- Tỉnh Hưng Yên),Xã Phạm Ngũ Lão (Huyện Kim Động- Tỉnh Hưng Yên),Xã Phạm Ngũ Lão (Huyện Kim Động- Tỉnh Hưng Yên),Thị trấn Lương Bằng (Huyện Kim Động- Tỉnh Hưng Yên),Xã Ngọc Thanh (Huyện Kim Động- Tỉnh Hưng Yên),Xã Hùng An (Huyện Kim Động- Tỉnh Hưng Yên),Xã Khai Thái (Huyện Phú Xuyên- Thành phố Hà Nội),32000,1giờ5phút
17B-69271#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Tây Đô (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Văn Cẩm (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tân Tiến (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Hòa Tiến (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thụy Lôi (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Đức Thắng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Ngô Quyền (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Hưng Đạo (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Chính Nghĩa (Huyện Kim Động- Tỉnh Hưng Yên),Xã Phạm Ngũ Lão (Huyện Kim Động- Tỉnh Hưng Yên),Xã Việt Hòa (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Đồng Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Dân Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Yên Hòa (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Hoàn Long (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Tân Tiến (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Văn Đức (Huyện Gia Lâm- Thành phố Hà Nội),40000,1giờ59phút
17Z-36427#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Hồng An (Huyện Hưng Hà- Tỉnh Thái Bình),Thị trấn Hưng Nhân (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Cộng Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Trung Dũng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Trung Dũng (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Minh Hoàng (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Vũ Xá (Huyện Kim Động- Tỉnh Hưng Yên),Xã Chính Nghĩa (Huyện Kim Động- Tỉnh Hưng Yên),Xã Toàn Thắng (Huyện Kim Động- Tỉnh Hưng Yên),Xã Đồng Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Dân Tiến (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Yên Phú (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Tân Tiến (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Long Hưng (Huyện Văn Giang- Tỉnh Hưng Yên),Xã Đa Tốn (Huyện Gia Lâm- Thành phố Hà Nội),Phường Sài Đồng (Quận Long Biên- Thành phố Hà Nội),Phường Đức Giang (Quận Long Biên- Thành phố Hà Nội),62000,2giờ6phút
17J-25663#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Tân Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Cộng Hòa (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Tống Phan (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Minh Tân (Huyện Phù Cừ- Tỉnh Hưng Yên),Xã Quang Vinh (Huyện Ân Thi- Tỉnh Hưng Yên),Xã Trung Hòa (Huyện Yên Mỹ- Tỉnh Hưng Yên),Xã Yên Phú (Huyện Yên Mỹ- Tỉnh Hưng Yên),Thị trấn Văn Giang (Huyện Văn Giang- Tỉnh Hưng Yên),Phường Trần Phú (Quận Hoàng Mai- Thành phố Hà Nội),Phường Phương Liệt (Quận Thanh Xuân- Thành phố Hà Nội),Phường Ngã Tư Sở (Quận Đống Đa- Thành phố Hà Nội),Phường Láng Thượng (Quận Đống Đa- Thành phố Hà Nội),Phường Dịch Vọng Hậu (Quận Cầu Giấy- Thành phố Hà Nội),Phường Phúc Diễn (Quận Bắc Từ Liêm- Thành phố Hà Nội),Xã Tân Lập (Huyện Đan Phượng- Thành phố Hà Nội),Xã Thượng Mỗ (Huyện Đan Phượng- Thành phố Hà Nội),Xã Hát Môn (Huyện Phúc Thọ- Thành phố Hà Nội),76000,2giờ22phút
17N-37521#Tỉnh Thái Bình:Thành phố Hà Nội#,Xã Hồng Minh (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Thái Phương (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Canh Tân (Huyện Hưng Hà- Tỉnh Thái Bình),Xã Hải Triều (Huyện Tiên Lữ- Tỉnh Hưng Yên),Xã Bảo Khê (Thành phố Hưng Yên- Tỉnh Hưng Yên),Xã Thọ Vinh (Huyện Kim Động- Tỉnh Hưng Yên),Xã Chí Tân (Huyện Khoái Châu- Tỉnh Hưng Yên),Xã Thống Nhất (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Thị trấn Kim Bài (Huyện Thanh Oai- Thành phố Hà Nội),Xã Tốt Động (Huyện Chương Mỹ- Thành phố Hà Nội),Xã Đông Sơn (Huyện Chương Mỹ- Thành phố Hà Nội),Xã Đồng Trúc (Huyện Thạch Thất- Thành phố Hà Nội),Xã Cổ Đông (Thị xã Sơn Tây- Thành phố Hà Nội),Phường Xuân Khanh (Thị xã Sơn Tây- Thành phố Hà Nội),Thị trấn Tây Đằng (Huyện Ba Vì- Thành phố Hà Nội),Xã Tản Hồng (Huyện Ba Vì- Thành phố Hà Nội),104000,3giờ26phút
